p.value	HR	Low 95%CI	High 95%CI
JUND	0.697916673193213	0.972001171495047	0.842146589660209	1.1218786479548
GDF5	0.712937610562452	0.971867646375682	0.834809373940104	1.13142802603409
GDF5.1	0.712937610562452	0.971867646375682	0.834809373940104	1.13142802603409
CREB1	0.692239941393619	0.971832437002013	0.843621800642819	1.1195280692007
CREB1.1	0.692239941393619	0.971832437002013	0.843621800642819	1.1195280692007
IL19	0.736672807167218	0.971518977866262	0.820935419797572	1.14972396316758
IL19.1	0.736672807167218	0.971518977866262	0.820935419797572	1.14972396316758
GDF11	0.706326657056016	0.971456569071271	0.835610373682931	1.12938744576886
GDF11.1	0.706326657056016	0.971456569071271	0.835610373682931	1.12938744576886
PLXNA3	0.697363189314248	0.970738468113142	0.835790882275235	1.12747481871228
PLXNA3.1	0.697363189314248	0.970738468113142	0.835790882275235	1.12747481871228
GHRH	0.695382004367699	0.970516251593229	0.835497866520034	1.12735391956143
S100G	0.725398713219121	0.970287938138236	0.819987350551736	1.14813805635304
CCL5	0.694584593756036	0.970218044788508	0.834304306017793	1.12827303855862
CCL5.1	0.694584593756036	0.970218044788508	0.834304306017793	1.12827303855862
CCL5.2	0.694584593756036	0.970218044788508	0.834304306017793	1.12827303855862
CCL5.3	0.694584593756036	0.970218044788508	0.834304306017793	1.12827303855862
DEFB4A	0.697733115590004	0.970184165505387	0.832748895152275	1.13030148761142
DEFB4A.1	0.697733115590004	0.970184165505387	0.832748895152275	1.13030148761142
DEFB4A.2	0.697733115590004	0.970184165505387	0.832748895152275	1.13030148761142
DEFB4A.3	0.697733115590004	0.970184165505387	0.832748895152275	1.13030148761142
NRP1	0.662403119782139	0.970166625128144	0.846831866058025	1.1114641739852
FGFR3	0.682269118422364	0.970153316309323	0.839141258433981	1.12161980797185
FGF16	0.711542345966614	0.969768915635631	0.824150245250749	1.14111687177497
INHBE	0.700025942375694	0.969685088402196	0.829126103901131	1.13407256899211
INHBE.1	0.700025942375694	0.969685088402196	0.829126103901131	1.13407256899211
OBP2A	0.699977286352508	0.969476098275414	0.828061224040275	1.13504156195292
IL1B	0.658161109628409	0.969185598737733	0.843709560228489	1.11332236717365
IL1B.1	0.658161109628409	0.969185598737733	0.843709560228489	1.11332236717365
IL1B.2	0.658161109628409	0.969185598737733	0.843709560228489	1.11332236717365
IL1B.3	0.658161109628409	0.969185598737733	0.843709560228489	1.11332236717365
STAT3	0.663213366778562	0.969020828091936	0.84105173040498	1.11646089215444
IL15	0.673226600820083	0.969009414968997	0.837119160548189	1.1216793146673
IL15.1	0.673226600820083	0.969009414968997	0.837119160548189	1.1216793146673
IL15.2	0.673226600820083	0.969009414968997	0.837119160548189	1.1216793146673
ESRRG	0.693246758097092	0.968802955806365	0.827640903202731	1.13404154331561
IFNA2	0.671906497649644	0.968490363607487	0.835120554685715	1.12315949971265
IFNA2.1	0.671906497649644	0.968490363607487	0.835120554685715	1.12315949971265
IFNA2.2	0.671906497649644	0.968490363607487	0.835120554685715	1.12315949971265
IFNA2.3	0.671906497649644	0.968490363607487	0.835120554685715	1.12315949971265
PTAFR	0.647491181832147	0.968412611275925	0.843936349880904	1.11124847959281
PTAFR.1	0.647491181832147	0.968412611275925	0.843936349880904	1.11124847959281
PPP3CB	0.642343715910051	0.968305291798808	0.845242705317002	1.10928509909344
PPP3CB.1	0.642343715910051	0.968305291798808	0.845242705317002	1.10928509909344
PPP3CB.2	0.642343715910051	0.968305291798808	0.845242705317002	1.10928509909344
LGMN	0.661779818529461	0.968261055961402	0.837980124063261	1.11879678952948
PGLYRP4	0.674834786727512	0.967919897021809	0.831156102182074	1.12718769024387
ICAM2	0.655984413572267	0.96784098066822	0.838193181059663	1.11754209533965
AMELX	0.698091747040293	0.967734606288102	0.819946964427687	1.14215956499243
FGF20	0.694110606916193	0.967258419479399	0.819392953565333	1.14180729280483
TRH	0.685605779684909	0.966535820280711	0.819691873966032	1.1396861693476
CCL1	0.626881995049053	0.96646708720927	0.842293668132698	1.1089465182963
CCL1.1	0.626881995049053	0.96646708720927	0.842293668132698	1.1089465182963
CCL1.2	0.626881995049053	0.96646708720927	0.842293668132698	1.1089465182963
CCL1.3	0.626881995049053	0.96646708720927	0.842293668132698	1.1089465182963
OPRK1	0.648188354863339	0.965758798067102	0.831518042902981	1.1216714586106
KLRC1	0.635736227505016	0.964975839554287	0.832622185674001	1.11836843522218
KLRC1.1	0.635736227505016	0.964975839554287	0.832622185674001	1.11836843522218
CDH1	0.66333981466419	0.964908706979675	0.821553054246039	1.1332789866622
CMTM2	0.618071836786557	0.963787105079841	0.833700385936655	1.11417194904448
IL1F10	0.656837386967363	0.963643714055908	0.818396736972419	1.13466875622545
IL1F10.1	0.656837386967363	0.963643714055908	0.818396736972419	1.13466875622545
CCL18	0.609038820386502	0.96338127252712	0.835044530376573	1.11144189620335
CCL18.1	0.609038820386502	0.96338127252712	0.835044530376573	1.11144189620335
CCL18.2	0.609038820386502	0.96338127252712	0.835044530376573	1.11144189620335
MSTN	0.783990198432866	0.963289797489926	0.737259012486562	1.25861768826474
CSPG5	0.619096562975032	0.962970144386359	0.829861414131161	1.11742934806814
FPR2	0.590792676542104	0.962274231013773	0.836412119995668	1.10707589421103
FPR2.1	0.590792676542104	0.962274231013773	0.836412119995668	1.10707589421103
FPR2.2	0.590792676542104	0.962274231013773	0.836412119995668	1.10707589421103
FPR2.3	0.590792676542104	0.962274231013773	0.836412119995668	1.10707589421103
CXCL9	0.622204632649333	0.962257790157794	0.825711739824707	1.12138414662232
CXCL9.1	0.622204632649333	0.962257790157794	0.825711739824707	1.12138414662232
CXCL9.2	0.622204632649333	0.962257790157794	0.825711739824707	1.12138414662232
CCL27	0.637352652255869	0.962067837840449	0.819180618912648	1.12987844589826
CCL27.1	0.637352652255869	0.962067837840449	0.819180618912648	1.12987844589826
CCL27.2	0.637352652255869	0.962067837840449	0.819180618912648	1.12987844589826
IFNK	0.643132061314514	0.961626341934566	0.814928378601178	1.13473189274589
IFNK.1	0.643132061314514	0.961626341934566	0.814928378601178	1.13473189274589
IL1RL1	0.603761897060231	0.961475588309497	0.828906799177012	1.11524637972921
IL1RL1.1	0.603761897060231	0.961475588309497	0.828906799177012	1.11524637972921
ACVRL1	0.574925775411861	0.961385852868591	0.837775252616242	1.10323473414802
ACVRL1.1	0.574925775411861	0.961385852868591	0.837775252616242	1.10323473414802
ACKR4	0.627655914828366	0.961155913577068	0.818964517721656	1.12803506160953
ACKR4.1	0.627655914828366	0.961155913577068	0.818964517721656	1.12803506160953
ACKR4.2	0.627655914828366	0.961155913577068	0.818964517721656	1.12803506160953
LGR6	0.592517954955528	0.961075712979592	0.831022664663602	1.11148175056469
CCL22	0.600992476411003	0.960928998528764	0.827604770977178	1.11573129178947
CCL22.1	0.600992476411003	0.960928998528764	0.827604770977178	1.11573129178947
CCL22.2	0.600992476411003	0.960928998528764	0.827604770977178	1.11573129178947
NR4A1	0.59096100972527	0.960687891915418	0.82997129829657	1.11199173702403
EDNRB	0.57914094658922	0.960398284602404	0.832604523685705	1.10780669432853
EDNRB.1	0.57914094658922	0.960398284602404	0.832604523685705	1.10780669432853
AR	0.585869759793279	0.959990982679498	0.828848911411155	1.11188260506599
FGF13	0.580673173701611	0.959947442933286	0.830347830129466	1.10977479528124
FGF21	0.625802224463929	0.959606959255993	0.813059202473759	1.13256883810039
FAS	0.563300207326432	0.959259092361752	0.833059539263286	1.10457651933552
HLA-E	0.561761327164996	0.959223912984168	0.833387756005479	1.10406051518065
HLA-E.1	0.561761327164996	0.959223912984168	0.833387756005479	1.10406051518065
CGB1	0.74846487351453	0.95922236464852	0.743714767142901	1.23717799550577
PROC	0.569277410457137	0.957723153703279	0.825339938518021	1.11134042632947
ANXA6	0.550902393023972	0.957673578628344	0.830793343723235	1.10393118834176
PTN	0.55438223075173	0.957460195477406	0.828957493118385	1.10588303204193
LCN8	0.601993865271686	0.957454563218902	0.813128225959598	1.12739812905505
XCL1	0.568830068549176	0.957289693608901	0.823824543149077	1.11237710154502
XCL1.1	0.568830068549176	0.957289693608901	0.823824543149077	1.11237710154502
XCL1.2	0.568830068549176	0.957289693608901	0.823824543149077	1.11237710154502
XCL1.3	0.568830068549176	0.957289693608901	0.823824543149077	1.11237710154502
LMBR1L	0.539342801126899	0.956623017328074	0.830316828841835	1.10214265867444
RLN1	0.551271678471409	0.956456034339043	0.826163325866673	1.10729696778044
IL17RA	0.524588462110931	0.956212925850171	0.833022685023917	1.0976209603904
IL17RA.1	0.524588462110931	0.956212925850171	0.833022685023917	1.0976209603904
GH2	0.546433775017307	0.956096647629062	0.826299604808977	1.10628250853255
RASGRP1	0.556577939516769	0.955724599037686	0.82180529256259	1.11146705609246
NR2C1	0.555278040040009	0.955560104679792	0.821601380527562	1.11136024755623
APOD	0.536381762377435	0.955067162592266	0.825547925465039	1.10490651956786
CCR10	0.549979676152029	0.954973688214101	0.821087857890313	1.11069081879307
CCR10.1	0.549979676152029	0.954973688214101	0.821087857890313	1.11069081879307
CCR10.2	0.549979676152029	0.954973688214101	0.821087857890313	1.11069081879307
CCR10.3	0.549979676152029	0.954973688214101	0.821087857890313	1.11069081879307
BPHL	0.524384200374187	0.954410147206146	0.826691555368406	1.1018604498556
SLC11A1	0.502866051449188	0.954312875236494	0.832297688651996	1.09421553881418
POMC	0.535554763787593	0.95429824718662	0.823027180098085	1.1065067674617
VDR	0.533073588125895	0.954189639217678	0.823376093224802	1.10578613477156
VDR.1	0.533073588125895	0.954189639217678	0.823376093224802	1.10578613477156
SOS2	0.526999891926166	0.953814662838626	0.823829210274012	1.10430948514604
SOS2.1	0.526999891926166	0.953814662838626	0.823829210274012	1.10430948514604
IFNAR1	0.509172257596993	0.953762431218727	0.828698874746826	1.09770002461047
IFNAR1.1	0.509172257596993	0.953762431218727	0.828698874746826	1.09770002461047
IFNAR1.2	0.509172257596993	0.953762431218727	0.828698874746826	1.09770002461047
CD209	0.51158759745371	0.953491535225322	0.827094914992215	1.09920408319147
ENG	0.507615959711872	0.953440018024531	0.828016868175334	1.09786153266883
RASGRP3	0.515696059133146	0.953141135049211	0.824724267732381	1.10155364509984
DEFB116	0.573323821909205	0.952927500283389	0.805716689994912	1.12703488964847
IL12B	0.558984675119314	0.952607375718492	0.809448784565061	1.12108490317998
IL12B.1	0.558984675119314	0.952607375718492	0.809448784565061	1.12108490317998
IL12B.2	0.558984675119314	0.952607375718492	0.809448784565061	1.12108490317998
CXCL16	0.501587430691901	0.952461098165307	0.826327699380085	1.09784791699326
CXCL16.1	0.501587430691901	0.952461098165307	0.826327699380085	1.09784791699326
CXCL16.2	0.501587430691901	0.952461098165307	0.826327699380085	1.09784791699326
ANGPTL1	0.521857263768512	0.952439480039547	0.820497330541758	1.10559892076557
IL20	0.621337967032766	0.951987074913203	0.783143241499518	1.15723324007305
IL20.1	0.621337967032766	0.951987074913203	0.783143241499518	1.15723324007305
CXCL14	0.510647175483555	0.951985527948062	0.822168453242608	1.10230019389363
CXCL14.1	0.510647175483555	0.951985527948062	0.822168453242608	1.10230019389363
CXCL14.2	0.510647175483555	0.951985527948062	0.822168453242608	1.10230019389363
CRHR1	0.513166900462448	0.951829066771445	0.820907453674849	1.10363058380737
C3AR1	0.480676225783014	0.95167987277937	0.829300356055469	1.09211888508194
PTK2	0.492027884823149	0.951543350954866	0.825837474658754	1.09638370324688
CDNF	0.507048021045894	0.951360307746722	0.821052754101718	1.10234869883136
REG1A	0.542187542811142	0.95128367222759	0.810145054929829	1.11701061376619
TCHHL1	0.498894455964478	0.951130136875926	0.822567024006779	1.09978702144783
GDF3	0.488974343365715	0.950566071795981	0.823409545476277	1.09735897745392
GDF3.1	0.488974343365715	0.950566071795981	0.823409545476277	1.09735897745392
CCL2	0.476336354569026	0.950397289828086	0.826230503984073	1.09322399034784
CCL2.1	0.476336354569026	0.950397289828086	0.826230503984073	1.09322399034784
CCL2.2	0.476336354569026	0.950397289828086	0.826230503984073	1.09322399034784
NTF3	0.529968363715161	0.950033015634579	0.80959540439006	1.11483183563241
DEFB110	0.612179334456284	0.949819703949434	0.778395509360002	1.15899624183642
DEFB110.1	0.612179334456284	0.949819703949434	0.778395509360002	1.15899624183642
PLXNB3	0.509571393857115	0.949782898752836	0.81494219177663	1.10693441064418
PLXNB3.1	0.509571393857115	0.949782898752836	0.81494219177663	1.10693441064418
APOH	0.512190006042422	0.94961577856323	0.813595500623846	1.1083764920096
CTSE	0.489840022908524	0.949613036125335	0.820010446315737	1.09969930557685
PPP3R2	0.532366622752434	0.949534757774854	0.807082963009388	1.1171295858615
PPP3R2.1	0.532366622752434	0.949534757774854	0.807082963009388	1.1171295858615
PPP3R2.2	0.532366622752434	0.949534757774854	0.807082963009388	1.1171295858615
CMTM8	0.466808993239811	0.949320141546143	0.825230299729216	1.09206936710989
CD81	0.441410339479154	0.949169721488926	0.831114489754717	1.08399404810912
CD81.1	0.441410339479154	0.949169721488926	0.831114489754717	1.08399404810912
CHGA	0.532559105865746	0.948519561181117	0.803454849213765	1.11977587642122
ESR2	0.517666221481307	0.948472014422304	0.808014139777523	1.11334581643583
SEMA4D	0.47450138875813	0.948217571732796	0.819640546729756	1.09696447659914
SEMA4D.1	0.47450138875813	0.948217571732796	0.819640546729756	1.09696447659914
FCER1G	0.440583910127949	0.948212562167455	0.828348997861096	1.08542059611804
FCER1G.1	0.440583910127949	0.948212562167455	0.828348997861096	1.08542059611804
DDX17	0.481948292473982	0.947939491441387	0.816696794351171	1.10027281317793
PRKCQ	0.465178588877497	0.947878733252732	0.821043786917395	1.09430715787537
PCSK2	0.441509186832374	0.947372828533797	0.825524011757742	1.08720674803038
GPHB5	0.497395315085781	0.947134841302751	0.809622721488093	1.10800300411626
NPFF	0.483229199178088	0.946968654080321	0.813171584879791	1.10278033380035
CRLF3	0.455014637140788	0.94688893955034	0.820577651583143	1.09264328867958
CXCR3	0.475177385163805	0.94682048401045	0.814945466461475	1.10003560463289
CXCR3.1	0.475177385163805	0.94682048401045	0.814945466461475	1.10003560463289
SSTR1	0.49366265012778	0.946791013793743	0.809582018838946	1.10725436452525
DEFB103B	0.563037390279619	0.946767362248723	0.786561010337481	1.13960446353018
DEFB103B.1	0.563037390279619	0.946767362248723	0.786561010337481	1.13960446353018
DEFB103B.2	0.563037390279619	0.946767362248723	0.786561010337481	1.13960446353018
DEFB103B.3	0.563037390279619	0.946767362248723	0.786561010337481	1.13960446353018
IL37	0.493381565176534	0.946521710205499	0.808775493496044	1.10772810884474
IL37.1	0.493381565176534	0.946521710205499	0.808775493496044	1.10772810884474
IL13	0.49876368220956	0.946488331419953	0.807067021394057	1.10999475603244
IL13.1	0.49876368220956	0.946488331419953	0.807067021394057	1.10999475603244
IL13.2	0.49876368220956	0.946488331419953	0.807067021394057	1.10999475603244
FGF7	0.442694989998001	0.946091966351869	0.821270866850302	1.08988403817166
GDF9	0.470763751406263	0.94609067971275	0.813823006912986	1.09985533296067
GDF9.1	0.470763751406263	0.94609067971275	0.813823006912986	1.09985533296067
GRP	0.497840764729251	0.945985841620748	0.805676478396761	1.11073022055662
LEPR	0.438839479061852	0.94591533913072	0.821705688854114	1.0889006136133
SEMA3G	0.44574232275897	0.945865683410114	0.819790909899422	1.09132936246225
SEMA3G.1	0.44574232275897	0.945865683410114	0.819790909899422	1.09132936246225
GNRH1	0.472287285315449	0.945865383420171	0.812679536458748	1.100878370152
COLEC10	0.543080916520075	0.945595272441739	0.789603302865721	1.13240460876875
NR1H3	0.469585871088721	0.945350529199523	0.811787114171968	1.10088914625036
NOX3	0.545769633443861	0.945326594378812	0.787699031388686	1.13449723108632
TLR1	0.443086081573699	0.945198736799489	0.818418064706793	1.09161892995045
IL13RA2	0.463254385658384	0.944943117844919	0.812246292525134	1.0993186477793
IL13RA2.1	0.463254385658384	0.944943117844919	0.812246292525134	1.0993186477793
IRF5	0.432887545232241	0.944769450883679	0.819713396201309	1.08890414559462
SLIT2	0.429761534589487	0.944341936164571	0.819208697291246	1.08858914138457
SLIT2.1	0.429761534589487	0.944341936164571	0.819208697291246	1.08858914138457
VAV1	0.404318535418489	0.944291350257655	0.825274743112122	1.08047188116877
VAV1.1	0.404318535418489	0.944291350257655	0.825274743112122	1.08047188116877
VAV1.2	0.404318535418489	0.944291350257655	0.825274743112122	1.08047188116877
CD72	0.424546729468778	0.944104974871691	0.819805077079468	1.08725138267358
SLC29A3	0.431955578219389	0.943994753047023	0.817602033570341	1.08992646445472
PPARA	0.438551607730379	0.943991947144534	0.815894754921646	1.09220066791495
EPO	0.501152375982489	0.943670260783612	0.796993390964711	1.11734121158709
CD40	0.407354225041216	0.943668785858377	0.822725707470679	1.08239084948632
CD40.1	0.407354225041216	0.943668785858377	0.822725707470679	1.08239084948632
CD40.2	0.407354225041216	0.943668785858377	0.822725707470679	1.08239084948632
ACVR2B	0.435362605187776	0.943313182071696	0.814658942304404	1.09228502046901
ACVR2B.1	0.435362605187776	0.943313182071696	0.814658942304404	1.09228502046901
DEFA5	0.564670853172361	0.943214639384557	0.773045488644661	1.15084282751474
DEFA5.1	0.564670853172361	0.943214639384557	0.773045488644661	1.15084282751474
DEFA5.2	0.564670853172361	0.943214639384557	0.773045488644661	1.15084282751474
FSHR	0.557963311298169	0.942918047449463	0.77460311830763	1.14780643556977
LTBP2	0.405487419790413	0.942788161526709	0.820598516413473	1.08317222092935
TNFRSF1B	0.409347866080259	0.942461249335446	0.818698593649639	1.08493310406131
TNFRSF1B.1	0.409347866080259	0.942461249335446	0.818698593649639	1.08493310406131
CRLF2	0.438264577475763	0.942377392278345	0.811055510053785	1.09496222942674
TNFRSF25	0.414806184837512	0.942019369164477	0.816042610213454	1.08744381822038
TNFRSF25.1	0.414806184837512	0.942019369164477	0.816042610213454	1.08744381822038
SYK	0.411675099801491	0.941649936699467	0.815741005592297	1.08699280434271
SYK.1	0.411675099801491	0.941649936699467	0.815741005592297	1.08699280434271
FAM3D	0.441405752096131	0.940568398073502	0.804715480952224	1.09935614809811
CD8A	0.416130256163428	0.940139091665166	0.810170390318868	1.09095755934641
CD8A.1	0.416130256163428	0.940139091665166	0.810170390318868	1.09095755934641
CD8A.2	0.416130256163428	0.940139091665166	0.810170390318868	1.09095755934641
IL26	0.464936889420132	0.939814200413459	0.795676313089781	1.11006286949644
IL26.1	0.464936889420132	0.939814200413459	0.795676313089781	1.11006286949644
NR2C2	0.393513837703968	0.939601814879444	0.814320217097236	1.0841577453054
CSF1	0.383259202406724	0.93924306966336	0.815803417126783	1.08136044222226
HCST	0.391946458052618	0.939116908898613	0.813323364165112	1.08436644935758
IL12A	0.442140794337566	0.939102833132133	0.800071786382737	1.10229375189454
IL12A.1	0.442140794337566	0.939102833132133	0.800071786382737	1.10229375189454
NR6A1	0.41255002212089	0.939042685609625	0.80788800941565	1.09148935882183
LTB4R	0.366046494000139	0.939031079870352	0.819296389055936	1.0762641954013
LTB4R.1	0.366046494000139	0.939031079870352	0.819296389055936	1.0762641954013
LTB4R.2	0.366046494000139	0.939031079870352	0.819296389055936	1.0762641954013
NR2F1	0.371550939147655	0.938697430654984	0.817077490158195	1.07842019506334
SDC1	0.399406824739	0.938678590205534	0.810204985185733	1.08752415971405
SLURP1	0.496496410194545	0.93850791921782	0.781622957202596	1.12688234949867
BPIFB4	0.441760530234717	0.938448025456721	0.798200733419046	1.10333736817211
DEFB126	0.415320220419968	0.93803617200455	0.804222016447807	1.09411560737352
IL3	0.497932798521513	0.937772052403987	0.778763908731594	1.12924650514728
IL3.1	0.497932798521513	0.937772052403987	0.778763908731594	1.12924650514728
RLN3	0.423432776417065	0.937740692045203	0.801175748049136	1.09758390422907
MCHR2	0.432432193439674	0.937558249011505	0.798155694505307	1.10130827398823
GLP1R	0.454393158752163	0.935465478124605	0.785459652420169	1.11411917603475
IRF9	0.339128831555014	0.935404184543674	0.815710304354825	1.07266143849178
NFATC4	0.369578328957548	0.934729522559069	0.806590256045867	1.08322568217812
NFATC4.1	0.369578328957548	0.934729522559069	0.806590256045867	1.08322568217812
NFATC4.2	0.369578328957548	0.934729522559069	0.806590256045867	1.08322568217812
GNRHR	0.445999662974617	0.934467900625065	0.784986477164982	1.1124143952802
FCN2	0.427034571702893	0.934457847244145	0.79051949539176	1.10460459655511
PIK3R2	0.348943169646737	0.934406812531085	0.810739319118886	1.07693813623522
PIK3R2.1	0.348943169646737	0.934406812531085	0.810739319118886	1.07693813623522
PIK3R2.2	0.348943169646737	0.934406812531085	0.810739319118886	1.07693813623522
MC3R	0.512177151825182	0.934166234228447	0.762052706749353	1.14515248806745
MAPT	0.396850984753843	0.93328413031502	0.795512430965721	1.09491597364542
MALT1	0.350304355020316	0.933094489878314	0.806892382496988	1.07903525417719
MALT1.1	0.350304355020316	0.933094489878314	0.806892382496988	1.07903525417719
MARCO	0.328773998795042	0.932775976649613	0.811188683549227	1.07258772251085
KDR	0.352119012901499	0.93259140506817	0.805100023746854	1.08027164719162
IFNW1	0.447993261104248	0.932481219306734	0.778426254301842	1.1170245345073
IFNW1.1	0.447993261104248	0.932481219306734	0.778426254301842	1.1170245345073
CCRL2	0.343867808118686	0.932363821952423	0.80650637799119	1.07786165144899
CCRL2.1	0.343867808118686	0.932363821952423	0.80650637799119	1.07786165144899
S100A1	0.381928903241911	0.932353474158625	0.79687746345501	1.09086156986636
FGF22	0.405218201221391	0.932079166527751	0.789807387420287	1.09997904110861
CALCRL	0.323522380741551	0.932022381683279	0.810454983449939	1.07182476225989
ANGPTL3	0.429333215741325	0.931176692507006	0.78025064879932	1.11129677880127
ITGB2	0.309908088901105	0.931001083837067	0.810993786888344	1.06876653325721
MSR1	0.305882376591787	0.930985441731536	0.811882055874606	1.06756133658154
BRAF	0.3360863961738	0.930818889024394	0.804316116655025	1.07721800697949
LHCGR	0.368156503959657	0.930735519956853	0.796036498055829	1.08822724865638
AGTR2	0.35879693491028	0.930471940011574	0.797735398725662	1.08529473874662
RXRB	0.31909623564233	0.930408520419609	0.807324700089325	1.07225756225918
TRIM27	0.296000937347862	0.930243932298391	0.812270946016077	1.06535113415327
IFNA21	0.403446843655144	0.930225522444595	0.785053224610318	1.1022431288488
IFNA21.1	0.403446843655144	0.930225522444595	0.785053224610318	1.1022431288488
IFNA21.2	0.403446843655144	0.930225522444595	0.785053224610318	1.1022431288488
IFNA21.3	0.403446843655144	0.930225522444595	0.785053224610318	1.1022431288488
GNRH2	0.429717244007061	0.930136528502013	0.777105608370386	1.11330294407221
IL5	0.440800960837918	0.930058606680442	0.773470434819716	1.11834786815347
IL5.1	0.440800960837918	0.930058606680442	0.773470434819716	1.11834786815347
IL5.2	0.440800960837918	0.930058606680442	0.773470434819716	1.11834786815347
CSF1R	0.296674374935513	0.929766689185168	0.810918715471096	1.06603298188296
ADCYAP1R1	0.333493247795024	0.92931668595676	0.801019666439855	1.07816267063214
IGF1	0.342120719852624	0.929281314750437	0.798785023636402	1.08109658592871
ACVR1B	0.309527618645561	0.929169462264522	0.806417324426473	1.0706068228618
ACVR1B.1	0.309527618645561	0.929169462264522	0.806417324426473	1.0706068228618
BPIFA2	0.333804194239479	0.928631448983614	0.799156192664379	1.07908363340878
FABP6	0.333103668549959	0.928482089051866	0.798941135658588	1.07902691601864
ICAM1	0.326889092090532	0.928383604032975	0.800220834344826	1.07707282695648
ICAM1.1	0.326889092090532	0.928383604032975	0.800220834344826	1.07707282695648
NFAT5	0.320118946844248	0.928053218086919	0.801026690616016	1.07522356706882
NFAT5.1	0.320118946844248	0.928053218086919	0.801026690616016	1.07522356706882
NFAT5.2	0.320118946844248	0.928053218086919	0.801026690616016	1.07522356706882
IL2RB	0.321097420255565	0.927954725262698	0.800535240986686	1.07565529666881
IL2RB.1	0.321097420255565	0.927954725262698	0.800535240986686	1.07565529666881
IL2RB.2	0.321097420255565	0.927954725262698	0.800535240986686	1.07565529666881
IL2RB.3	0.321097420255565	0.927954725262698	0.800535240986686	1.07565529666881
ORM2	0.295858975840943	0.927894508908388	0.806419210608871	1.06766829006004
TYROBP	0.286060353385481	0.927738453902745	0.808311627224908	1.06481041452392
DEFB128	0.556220960328535	0.927646536585466	0.722346087777809	1.19129612716018
GKN1	0.437305346926919	0.927625989722957	0.76744193183798	1.12124441095976
MC4R	0.387981742525064	0.927569394651361	0.782007647356117	1.10022579037783
RBP2	0.36918262479205	0.927430830382319	0.786812089607318	1.09318089605475
S1PR2	0.325789039026834	0.927366235185824	0.797866837015003	1.07788429630715
RORB	0.325417035345384	0.927319905618235	0.797839768866158	1.07781316614222
AZGP1	0.296431973946321	0.927253376954747	0.804683064911945	1.06849374935965
BPIFB6	0.403885320900275	0.92701724864902	0.77590175937971	1.10756415861179
MASP1	0.320583777782467	0.925882537098813	0.795356396417107	1.07782935595449
PGLYRP2	0.384315804172015	0.925239957669647	0.776655996096275	1.1022498809916
NMBR	0.304240175911533	0.924546167830145	0.796030580191183	1.07381002403716
HCK	0.263746912852117	0.924059912525319	0.804537743760056	1.06133830085536
IL27RA	0.289777402231041	0.923853180633047	0.797845028201637	1.06976250925523
IL27RA.1	0.289777402231041	0.923853180633047	0.797845028201637	1.06976250925523
MTNR1A	0.315364667058718	0.923379462436007	0.790312682797177	1.07885100442887
NPPC	0.358804498530209	0.923131922934348	0.778165513552771	1.09510448908203
PDIA2	0.352841102511158	0.923103240170552	0.77972977221135	1.09283962519056
CALCA	0.340382569277753	0.923073394606504	0.783016487568081	1.08818205664704
MBL2	0.345541643295755	0.922958813465434	0.781334385396005	1.09025404138815
SLC40A1	0.284191100241549	0.922858970958599	0.796762764462497	1.06891124719327
PTGER4	0.257366051442165	0.922742753564356	0.802887627857356	1.06048986148632
IL21	0.317671793532811	0.922536048486771	0.787590932993463	1.08060253756711
IL21.1	0.317671793532811	0.922536048486771	0.787590932993463	1.08060253756711
IL1R1	0.266863765240538	0.922291047870115	0.799561324293113	1.06385933278274
IL1R1.1	0.266863765240538	0.922291047870115	0.799561324293113	1.06385933278274
FGF6	0.417956102752275	0.922175337774067	0.758000551282203	1.12190862151775
ENDOU	0.324253563892763	0.922025321342394	0.784587665116713	1.08353818316795
CXCL12	0.262716387098314	0.921543505739338	0.798765626651266	1.06319351338477
CXCL12.1	0.262716387098314	0.921543505739338	0.798765626651266	1.06319351338477
CXCL12.2	0.262716387098314	0.921543505739338	0.798765626651266	1.06319351338477
CXCL12.3	0.262716387098314	0.921543505739338	0.798765626651266	1.06319351338477
NR1D2	0.273143639410997	0.920883307927566	0.794663837132277	1.06715069592182
NCR2	0.409798171676479	0.920430114200548	0.755727711262	1.1210275638993
NTF4	0.275284896825225	0.919395550873028	0.790557385805818	1.06923063921984
TGFBR2	0.217647999489879	0.918980257280969	0.803468600746749	1.05109858989796
TGFBR2.1	0.217647999489879	0.918980257280969	0.803468600746749	1.05109858989796
CXCL2	0.248620904447939	0.918362513734422	0.794659377406861	1.06132228551151
CXCL2.1	0.248620904447939	0.918362513734422	0.794659377406861	1.06132228551151
CXCL2.2	0.248620904447939	0.918362513734422	0.794659377406861	1.06132228551151
CXCL2.3	0.248620904447939	0.918362513734422	0.794659377406861	1.06132228551151
FABP3	0.256472072702764	0.918174121213962	0.792299701126294	1.06404649107983
ADM2	0.25066229658147	0.91739323063013	0.791896510735806	1.06277818906411
IL36A	0.357169548925612	0.917300723294554	0.763332670733684	1.10232490920106
IL36A.1	0.357169548925612	0.917300723294554	0.763332670733684	1.10232490920106
LTF	0.244324939699362	0.91720063350819	0.793002241590643	1.06085072397827
IL3RA	0.214895265129575	0.916489669334221	0.798502471919423	1.05191072480626
IL3RA.1	0.214895265129575	0.916489669334221	0.798502471919423	1.05191072480626
CCL28	0.241599088508585	0.91598031212042	0.7908478409499	1.06091195897363
CCL28.1	0.241599088508585	0.91598031212042	0.7908478409499	1.06091195897363
